CTR Code,order date,region,country,promotion_category,promotion_theme,product,sku,part_no,position,make_model,qty,unit_price,amount,currency,target,sell_type,customer
CL02950S,2026-03-11,ASIA,브루나이,Trade promotion,CHOICE_KIT,Stabilizer Link,CL02950S,CL02950S,,HYUNDAI,40,4.34,173.6,USD,B2B,SELL-IN,KR-OE
CL0355,2026-03-11,ASIA,브루나이,Trade promotion,CHOICE_KIT,Stabilizer Link,CL0355,CL0355,,KIA,80,5.09,407.2,USD,B2B,SELL-IN,KR-OE
CL0302LS,2026-03-11,ASIA,브루나이,Trade promotion,CHOICE_KIT,Stabilizer Link,CL0302LS,CL0302LS,,HYUNDAI,40,3.28,131.2,USD,B2B,SELL-IN,KR-OE
CL0302RS,2026-03-11,ASIA,브루나이,Trade promotion,CHOICE_KIT,Stabilizer Link,CL0302RS,CL0302RS,,KIA,40,3.28,131.2,USD,B2B,SELL-IN,KR-OE
CL0357,2026-03-11,ASIA,브루나이,Trade promotion,CHOICE_KIT,Stabilizer Link,CL0357,CL0357,,KIA,40,4.89,195.6,USD,B2B,SELL-IN,KR-OE
CL0308,2026-03-11,ASIA,브루나이,Trade promotion,CHOICE_KIT,Stabilizer Link,CL0308,CL0308,,HYUNDAI,40,5.470000000000001,218.8,USD,B2B,SELL-IN,KR-OE
CB0187,2026-03-11,ASIA,브루나이,Trade promotion,CHOICE_KIT,Ball Joint,CB0187,CB0187,,HYUNDAI,80,3.66,292.8,USD,B2B,SELL-IN,KR-OE
CB0221,2026-03-11,ASIA,브루나이,Trade promotion,CHOICE_KIT,Ball Joint,CB0221,CB0221,,KIA,80,6.25,500.0,USD,B2B,SELL-IN,KR-OE
CB0206,2026-03-11,ASIA,브루나이,Trade promotion,CHOICE_KIT,Ball Joint,CB0206,CB0206,,HYUNDAI,80,5.11,408.8,USD,B2B,SELL-IN,KR-OE
CB0205,2026-03-11,ASIA,브루나이,Trade promotion,CHOICE_KIT,Ball Joint,CB0205,CB0205,,HYUNDAI,80,3.4799999999999995,278.4,USD,B2B,SELL-IN,KR-OE
CB0210L,2026-03-11,ASIA,브루나이,Trade promotion,CHOICE_KIT,Ball Joint,CB0210L,CB0210L,,HYUNDAI,20,7.709999999999999,154.2,USD,B2B,SELL-IN,KR-OE
CB0210R,2026-03-11,ASIA,브루나이,Trade promotion,CHOICE_KIT,Ball Joint,CB0210R,CB0210R,,HYUNDAI,20,7.709999999999999,154.2,USD,B2B,SELL-IN,KR-OE
CE0337L,2026-03-11,ASIA,브루나이,Trade promotion,CHOICE_KIT,OTR,CE0337L,CE0337L,,HYUNDAI,40,5.82,232.8,USD,B2B,SELL-IN,KR-OE
CE0337R,2026-03-11,ASIA,브루나이,Trade promotion,CHOICE_KIT,OTR,CE0337R,CE0337R,,HYUNDAI,40,5.82,232.8,USD,B2B,SELL-IN,KR-OE
CE0323,2026-03-11,ASIA,브루나이,Trade promotion,CHOICE_KIT,OTR,CE0323,CE0323,,HYUNDAI,20,3.3600000000000003,67.2,USD,B2B,SELL-IN,KR-OE
CE0340L,2026-03-11,ASIA,브루나이,Trade promotion,CHOICE_KIT,OTR,CE0340L,CE0340L,,HYUNDAI,40,5.1899999999999995,207.6,USD,B2B,SELL-IN,KR-OE
CE0340R,2026-03-11,ASIA,브루나이,Trade promotion,CHOICE_KIT,OTR,CE0340R,CE0340R,,HYUNDAI,40,5.1899999999999995,207.6,USD,B2B,SELL-IN,KR-OE
CE0376L,2026-03-11,ASIA,브루나이,Trade promotion,CHOICE_KIT,OTR,CE0376L,CE0376L,,KIA,20,7.05,141.0,USD,B2B,SELL-IN,KR-OE
CE0376R,2026-03-11,ASIA,브루나이,Trade promotion,CHOICE_KIT,OTR,CE0376R,CE0376R,,KIA,20,7.05,141.0,USD,B2B,SELL-IN,KR-OE
CE0338L,2026-03-11,ASIA,브루나이,Trade promotion,CHOICE_KIT,OTR,CE0338L,CE0338L,,HYUNDAI,20,4.67,93.4,USD,B2B,SELL-IN,KR-OE
CE0338R,2026-03-11,ASIA,브루나이,Trade promotion,CHOICE_KIT,OTR,CE0338R,CE0338R,,HYUNDAI,20,4.67,93.4,USD,B2B,SELL-IN,KR-OE
CR0286,2026-03-11,ASIA,브루나이,Trade promotion,CHOICE_KIT,ITR,CR0286,CR0286,,HYUNDAI,40,4.29,171.6,USD,B2B,SELL-IN,KR-OE
CR0307,2026-03-11,ASIA,브루나이,Trade promotion,CHOICE_KIT,ITR,CR0307,CR0307,,HYUNDAI,40,5.9399999999999995,237.6,USD,B2B,SELL-IN,KR-OE
CR0356,2026-03-11,ASIA,브루나이,Trade promotion,CHOICE_KIT,ITR,CR0356,CR0356,,KIA,40,4.7,188.0,USD,B2B,SELL-IN,KR-OE
CR0275,2026-03-11,ASIA,브루나이,Trade promotion,CHOICE_KIT,ITR,CR0275,CR0275,,HYUNDAI,40,4.64,185.6,USD,B2B,SELL-IN,KR-OE
CR0284,2026-03-11,ASIA,브루나이,Trade promotion,CHOICE_KIT,ITR,CR0284,CR0284,,HYUNDAI,40,5.49,219.6,USD,B2B,SELL-IN,KR-OE
CR0262,2026-03-11,ASIA,브루나이,Trade promotion,CHOICE_KIT,ITR,CR0262,CR0262,,HYUNDAI,40,4.91,196.4,USD,B2B,SELL-IN,KR-OE
CR0348,2026-03-11,ASIA,브루나이,Trade promotion,CHOICE_KIT,ITR,CR0348,CR0348,,KIA,40,6.1899999999999995,247.6,USD,B2B,SELL-IN,KR-OE
CR0295,2026-03-11,ASIA,브루나이,Trade promotion,CHOICE_KIT,ITR,CR0295,CR0295,,HYUNDAI,40,5.62,224.8,USD,B2B,SELL-IN,KR-OE
CR0355,2026-03-11,ASIA,브루나이,Trade promotion,CHOICE_KIT,ITR,CR0355,CR0355,,KIA,40,6.15,246.0,USD,B2B,SELL-IN,KR-OE
CR0350,2026-03-11,ASIA,브루나이,Trade promotion,CHOICE_KIT,ITR,CR0350,CR0350,,KIA,40,4.529999999999999,181.2,USD,B2B,SELL-IN,KR-OE
CB0153,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,Ball Joint,CB0153,CB0153,,ISUZU,60,5.27,316.2,USD,B2B,SELL-IN,GP
CB0250,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,Ball Joint,CB0250,CB0250,,MITSUBISHI,30,4.38,131.4,USD,B2B,SELL-IN,GP
CB0262,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,Ball Joint,CB0262,CB0262,,MITSUBISHI,30,4.3,129.0,USD,B2B,SELL-IN,GP
CB0388,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,Ball Joint,CB0388,CB0388,,TOYOTA,30,5.180000000000001,155.4,USD,B2B,SELL-IN,GP
CB0393,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,Ball Joint,CB0393,CB0393,,TOYOTA,30,4.78,143.4,USD,B2B,SELL-IN,GP
CB0406,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,Ball Joint,CB0406,CB0406,,TOYOTA,120,4.92,590.4,USD,B2B,SELL-IN,GP
CB0463,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,Ball Joint,CB0463,CB0463,,GM,30,7.569999999999999,227.1,USD,B2B,SELL-IN,GP
CE0107L,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,OTR,CE0107L,CE0107L,,FORD,36,5.300000000000001,190.8,USD,B2B,SELL-IN,GP
CE0107R,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,OTR,CE0107R,CE0107R,,FORD,36,5.300000000000001,190.8,USD,B2B,SELL-IN,GP
CE0288L,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,OTR,CE0288L,CE0288L,,GMDAT,60,4.510000000000001,270.6,USD,B2B,SELL-IN,GP
CE0288R,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,OTR,CE0288R,CE0288R,,GMDAT,60,4.510000000000001,270.6,USD,B2B,SELL-IN,GP
CE0291,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,OTR,CE0291,CE0291,,GMDAT,36,4.96,178.56,USD,B2B,SELL-IN,GP
CE0295,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,OTR,CE0295,CE0295,,GMDAT,50,4.16,208.0,USD,B2B,SELL-IN,GP
CE0423L,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,OTR,CE0423L,CE0423L,,MITSUBISHI,20,5.84,116.8,USD,B2B,SELL-IN,GP
CE0423R,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,OTR,CE0423R,CE0423R,,MITSUBISHI,40,5.84,233.6,USD,B2B,SELL-IN,GP
CE0487,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,OTR,CE0487,CE0487,,MAZDA,30,6.21,186.3,USD,B2B,SELL-IN,GP
CE0489,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,OTR,CE0489,CE0489,,MAZDA,36,5.6,201.6,USD,B2B,SELL-IN,GP
CE0705,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,OTR,CE0705,CE0705,,TOYOTA,36,3.51,126.36,USD,B2B,SELL-IN,GP
CE0799,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,OTR,CE0799,CE0799,,TOYOTA,36,5.510000000000001,198.36,USD,B2B,SELL-IN,GP
CE0800,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,OTR,CE0800,CE0800,,TOYOTA,36,5.510000000000001,198.36,USD,B2B,SELL-IN,GP
CE0896,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,OTR,CE0896,CE0896,,MAZDA,30,6.64,199.2,USD,B2B,SELL-IN,GP
CL00340S,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,Stabilizer Link,CL00340S,CL00340S,,SUZUKI,48,3.3000000000000003,158.4,USD,B2B,SELL-IN,GP
CL0062,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,Stabilizer Link,CL0062,CL0062,,FORD,132,5.97,788.04,USD,B2B,SELL-IN,GP
CL0064,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,Stabilizer Link,CL0064,CL0064,,FORD,36,6.02,216.72,USD,B2B,SELL-IN,GP
CL0093,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,Stabilizer Link,CL0093,CL0093,,GM,40,4.14,165.6,USD,B2B,SELL-IN,GP
CL0094,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,Stabilizer Link,CL0094,CL0094,,GM,40,4.14,165.6,USD,B2B,SELL-IN,GP
CL01200S,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,Stabilizer Link,CL01200S,CL01200S,,TOYOTA,120,3.4099999999999997,409.2,USD,B2B,SELL-IN,GP
CL01360S,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,Stabilizer Link,CL01360S,CL01360S,,HONDA,36,2.96,106.56,USD,B2B,SELL-IN,GP
CL0149,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,Stabilizer Link,CL0149,CL0149,,HONDA,36,2.89,104.04,USD,B2B,SELL-IN,GP
CL01580S,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,Stabilizer Link,CL01580S,CL01580S,,HONDA,12,3.48,41.76,USD,B2B,SELL-IN,GP
CL01590S,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,Stabilizer Link,CL01590S,CL01590S,,HONDA,12,3.48,41.76,USD,B2B,SELL-IN,GP
CL01800S,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,Stabilizer Link,CL01800S,CL01800S,,HONDA,60,2.81,168.6,USD,B2B,SELL-IN,GP
CL01810S,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,Stabilizer Link,CL01810S,CL01810S,,HONDA,60,2.81,168.6,USD,B2B,SELL-IN,GP
CL01830S,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,Stabilizer Link,CL01830S,CL01830S,,HONDA,36,2.93,105.48,USD,B2B,SELL-IN,GP
CL0190,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,Stabilizer Link,CL0190,CL0190,,HONDA,10,3.0,30.0,USD,B2B,SELL-IN,GP
CL0195,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,Stabilizer Link,CL0195,CL0195,,HONDA,200,3.61,722.0,USD,B2B,SELL-IN,GP
CL02010S,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,Stabilizer Link,CL02010S,CL02010S,,HONDA,110,3.34,367.4,USD,B2B,SELL-IN,GP
CL02060S,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,Stabilizer Link,CL02060S,CL02060S,,HONDA,40,3.2600000000000002,130.4,USD,B2B,SELL-IN,GP
CL0220LS,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,Stabilizer Link,CL0220LS,CL0220LS,,HONDA,70,3.86,270.2,USD,B2B,SELL-IN,GP
CL0220RS,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,Stabilizer Link,CL0220RS,CL0220RS,,HONDA,70,3.86,270.2,USD,B2B,SELL-IN,GP
CL0221LS,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,Stabilizer Link,CL0221LS,CL0221LS,,HONDA,90,3.87,348.3,USD,B2B,SELL-IN,GP
CL0221RS,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,Stabilizer Link,CL0221RS,CL0221RS,,HONDA,90,3.87,348.3,USD,B2B,SELL-IN,GP
CL0227,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,Stabilizer Link,CL0227,CL0227,,HONDA,70,4.65,325.5,USD,B2B,SELL-IN,GP
CL02490S,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,Stabilizer Link,CL02490S,CL02490S,,CHEVROLET,72,3.33,239.76,USD,B2B,SELL-IN,GP
CL02530S,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,Stabilizer Link,CL02530S,CL02530S,,CHEVROLET,48,3.16,151.68,USD,B2B,SELL-IN,GP
CL0284,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,Stabilizer Link,CL0284,CL0284,,HYUNDAI,144,3.04,437.76,USD,B2B,SELL-IN,GP
CL0337LS,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,Stabilizer Link,CL0337LS,CL0337LS,,KIA,12,3.01,36.12,USD,B2B,SELL-IN,GP
CL0337RS,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,Stabilizer Link,CL0337RS,CL0337RS,,KIA,12,3.01,36.12,USD,B2B,SELL-IN,GP
CL0353LS,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,Stabilizer Link,CL0353LS,CL0353LS,,KIA,48,3.2899999999999996,157.92,USD,B2B,SELL-IN,GP
CL0353RS,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,Stabilizer Link,CL0353RS,CL0353RS,,KIA,48,3.2899999999999996,157.92,USD,B2B,SELL-IN,GP
CL0387,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,Stabilizer Link,CL0387,CL0387,,MITSUBISHI,84,3.31,278.04,USD,B2B,SELL-IN,GP
CL0389,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,Stabilizer Link,CL0389,CL0389,,MITSUBISHI,36,3.1199999999999997,112.32,USD,B2B,SELL-IN,GP
CL03930S,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,Stabilizer Link,CL03930S,CL03930S,,MITSUBISHI,24,3.26,78.24,USD,B2B,SELL-IN,GP
CL0425LS,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,Stabilizer Link,CL0425LS,CL0425LS,,MAZDA,36,3.09,111.24,USD,B2B,SELL-IN,GP
CL0425RS,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,Stabilizer Link,CL0425RS,CL0425RS,,MAZDA,36,3.09,111.24,USD,B2B,SELL-IN,GP
CL04300S,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,Stabilizer Link,CL04300S,CL04300S,,FORD,120,3.2199999999999998,386.4,USD,B2B,SELL-IN,GP
CL04770S,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,Stabilizer Link,CL04770S,CL04770S,,NISSAN,120,3.4699999999999998,416.4,USD,B2B,SELL-IN,GP
CL05270S,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,Stabilizer Link,CL05270S,CL05270S,,SUZUKI,12,3.06,36.72,USD,B2B,SELL-IN,GP
CL05290S,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,Stabilizer Link,CL05290S,CL05290S,,SUZUKI,36,3.19,114.84,USD,B2B,SELL-IN,GP
CL05570S,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,Stabilizer Link,CL05570S,CL05570S,,TOYOTA,36,3.55,127.8,USD,B2B,SELL-IN,GP
CL05860S,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,Stabilizer Link,CL05860S,CL05860S,,TOYOTA,150,4.58,687.0,USD,B2B,SELL-IN,GP
CL05910S,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,Stabilizer Link,CL05910S,CL05910S,,TOYOTA,70,3.6,252.0,USD,B2B,SELL-IN,GP
CL05970S,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,Stabilizer Link,CL05970S,CL05970S,,TOYOTA,120,3.44,412.8,USD,B2B,SELL-IN,GP
CL06030S,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,Stabilizer Link,CL06030S,CL06030S,,TOYOTA,16,3.22,51.52,USD,B2B,SELL-IN,GP
CL0619,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,Stabilizer Link,CL0619,CL0619,,TOYOTA,240,2.8800000000000003,691.2,USD,B2B,SELL-IN,GP
CL0654,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,Stabilizer Link,CL0654,CL0654,,HONDA,60,2.96,177.6,USD,B2B,SELL-IN,GP
CL0679R,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,Stabilizer Link,CL0679R,CL0679R,,SUBARU,6,4.39,26.34,USD,B2B,SELL-IN,GP
CL0745,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,Stabilizer Link,CL0745,CL0745,,TOYOTA,20,3.5100000000000002,70.2,USD,B2B,SELL-IN,GP
CL0758L,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,Stabilizer Link,CL0758L,CL0758L,,MITSUBISHI,36,5.53,199.08,USD,B2B,SELL-IN,GP
CL0758R,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,Stabilizer Link,CL0758R,CL0758R,,MITSUBISHI,36,5.53,199.08,USD,B2B,SELL-IN,GP
CR0121,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,ITR,CR0121,CR0121,,GM,20,4.96,99.2,USD,B2B,SELL-IN,GP
CR0164,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,ITR,CR0164,CR0164,,HONDA,20,4.63,92.6,USD,B2B,SELL-IN,GP
CR0199,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,ITR,CR0199,CR0199,,HONDA,30,5.5600000000000005,166.8,USD,B2B,SELL-IN,GP
CR0229,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,ITR,CR0229,CR0229,,ISUZU,40,8.08,323.2,USD,B2B,SELL-IN,GP
CR0241,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,ITR,CR0241,CR0241,,GMDAT,36,3.6199999999999997,130.32,USD,B2B,SELL-IN,GP
CR0277,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,ITR,CR0277,CR0277,,HYUNDAI,100,5.34,534.0,USD,B2B,SELL-IN,GP
CR0372,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,ITR,CR0372,CR0372,,MITSUBISHI,20,4.38,87.6,USD,B2B,SELL-IN,GP
CR0582,2026-03-13,ASIA,태국,Trade promotion,CHOICE_KIT,ITR,CR0582,CR0582,,SUBARU,20,5.2,104.0,USD,B2B,SELL-IN,GP
PL0249,2026-03-13,ASIA,브루나이,Trade promotion,CHOICE_KIT,Stabilizer Link,PL0249,PL0249,,GM KOREA,40,5.6,224.0,USD,B2B,SELL-IN,KR-OE
PL0277L,2026-03-13,ASIA,브루나이,Trade promotion,CHOICE_KIT,Stabilizer Link,PL0277L,PL0277L,,HYUNDAI,50,3.97,198.5,USD,B2B,SELL-IN,KR-OE
PL0277R,2026-03-13,ASIA,브루나이,Trade promotion,CHOICE_KIT,Stabilizer Link,PL0277R,PL0277R,,HYUNDAI,50,3.97,198.5,USD,B2B,SELL-IN,KR-OE
PL0298,2026-03-13,ASIA,브루나이,Trade promotion,CHOICE_KIT,Stabilizer Link,PL0298,PL0298,,HYUNDAI,200,4.65,930.0,USD,B2B,SELL-IN,KR-OE
CQ0199,2026-03-13,ASIA,브루나이,Trade promotion,CHOICE_KIT,Control Arm,CQ0199,CQ0199,,KIA,100,5.7,570.0,USD,B2B,SELL-IN,KR-OE
CQ0153,2026-03-13,ASIA,브루나이,Trade promotion,CHOICE_KIT,Control Arm,CQ0153,CQ0153,,HYUNDAI,40,5.58,223.2,USD,B2B,SELL-IN,KR-OE
CQ0208,2026-03-13,ASIA,브루나이,Trade promotion,CHOICE_KIT,Control Arm,CQ0208,CQ0208,,KIA,40,8.53,341.2,USD,B2B,SELL-IN,KR-OE
CQ0125L,2026-03-13,ASIA,브루나이,Trade promotion,CHOICE_KIT,Control Arm,CQ0125L,CQ0125L,,HYUNDAI,10,18.41,184.1,USD,B2B,SELL-IN,KR-OE
CQ0125R,2026-03-13,ASIA,브루나이,Trade promotion,CHOICE_KIT,Control Arm,CQ0125R,CQ0125R,,HYUNDAI,10,18.41,184.1,USD,B2B,SELL-IN,KR-OE
CQ0213L,2026-03-13,ASIA,브루나이,Trade promotion,CHOICE_KIT,Control Arm,CQ0213L,CQ0213L,,KIA,20,20.44,408.8,USD,B2B,SELL-IN,KR-OE
CQ0213R,2026-03-13,ASIA,브루나이,Trade promotion,CHOICE_KIT,Control Arm,CQ0213R,CQ0213R,,KIA,20,20.44,408.8,USD,B2B,SELL-IN,KR-OE
CQ0147L,2026-03-13,ASIA,브루나이,Trade promotion,CHOICE_KIT,Control Arm,CQ0147L,CQ0147L,,HYUNDAI,10,25.810000000000002,258.1,USD,B2B,SELL-IN,KR-OE
CQ0147R,2026-03-13,ASIA,브루나이,Trade promotion,CHOICE_KIT,Control Arm,CQ0147R,CQ0147R,,HYUNDAI,10,25.810000000000002,258.1,USD,B2B,SELL-IN,KR-OE
CQ0148L,2026-03-13,ASIA,브루나이,Trade promotion,CHOICE_KIT,Control Arm,CQ0148L,CQ0148L,,HYUNDAI,10,20.34,203.4,USD,B2B,SELL-IN,KR-OE
CQ0148R,2026-03-13,ASIA,브루나이,Trade promotion,CHOICE_KIT,Control Arm,CQ0148R,CQ0148R,,HYUNDAI,10,20.34,203.4,USD,B2B,SELL-IN,KR-OE
CQ0166L,2026-03-13,ASIA,브루나이,Trade promotion,CHOICE_KIT,Control Arm,CQ0166L,CQ0166L,,HYUNDAI,20,27.110000000000003,542.2,USD,B2B,SELL-IN,KR-OE
CQ0166R,2026-03-13,ASIA,브루나이,Trade promotion,CHOICE_KIT,Control Arm,CQ0166R,CQ0166R,,HYUNDAI,20,27.110000000000003,542.2,USD,B2B,SELL-IN,KR-OE
CQ0161L,2026-03-13,ASIA,브루나이,Trade promotion,CHOICE_KIT,Control Arm,CQ0161L,CQ0161L,,HYUNDAI,20,20.94,418.8,USD,B2B,SELL-IN,KR-OE
CQ0161R,2026-03-13,ASIA,브루나이,Trade promotion,CHOICE_KIT,Control Arm,CQ0161R,CQ0161R,,HYUNDAI,20,20.94,418.8,USD,B2B,SELL-IN,KR-OE
CQ0143L,2026-03-13,ASIA,브루나이,Trade promotion,CHOICE_KIT,Control Arm,CQ0143L,CQ0143L,,HYUNDAI,20,30.85,617.0,USD,B2B,SELL-IN,KR-OE
CQ0143R,2026-03-13,ASIA,브루나이,Trade promotion,CHOICE_KIT,Control Arm,CQ0143R,CQ0143R,,HYUNDAI,20,30.85,617.0,USD,B2B,SELL-IN,KR-OE
CQ0487L,2026-03-13,ASIA,브루나이,Trade promotion,CHOICE_KIT,Control Arm,CQ0487L,CQ0487L,,HYUNDAI,20,22.66,453.2,USD,B2B,SELL-IN,KR-OE
CQ0487R,2026-03-13,ASIA,브루나이,Trade promotion,CHOICE_KIT,Control Arm,CQ0487R,CQ0487R,,HYUNDAI,20,22.66,453.2,USD,B2B,SELL-IN,KR-OE
CQ0214L,2026-03-13,ASIA,브루나이,Trade promotion,CHOICE_KIT,Control Arm,CQ0214L,CQ0214L,,KIA,10,24.169999999999998,241.7,USD,B2B,SELL-IN,KR-OE
CQ0214R,2026-03-13,ASIA,브루나이,Trade promotion,CHOICE_KIT,Control Arm,CQ0214R,CQ0214R,,KIA,20,24.169999999999998,483.4,USD,B2B,SELL-IN,KR-OE
CQ0385L,2026-03-13,ASIA,브루나이,Trade promotion,CHOICE_KIT,Control Arm,CQ0385L,CQ0385L,,KIA,20,36.17,723.4,USD,B2B,SELL-IN,KR-OE
CQ0385R,2026-03-13,ASIA,브루나이,Trade promotion,CHOICE_KIT,Control Arm,CQ0385R,CQ0385R,,KIA,20,36.17,723.4,USD,B2B,SELL-IN,KR-OE
CQ0217L,2026-03-13,ASIA,브루나이,Trade promotion,CHOICE_KIT,Control Arm,CQ0217L,CQ0217L,,KIA,10,36.17,361.7,USD,B2B,SELL-IN,KR-OE
CQ0217R,2026-03-13,ASIA,브루나이,Trade promotion,CHOICE_KIT,Control Arm,CQ0217R,CQ0217R,,KIA,10,36.17,361.7,USD,B2B,SELL-IN,KR-OE
CQ0172L,2026-03-13,ASIA,브루나이,Trade promotion,CHOICE_KIT,Control Arm,CQ0172L,CQ0172L,,HYUNDAI,10,25.47,254.7,USD,B2B,SELL-IN,KR-OE
CQ0172R,2026-03-13,ASIA,브루나이,Trade promotion,CHOICE_KIT,Control Arm,CQ0172R,CQ0172R,,HYUNDAI,10,25.47,254.7,USD,B2B,SELL-IN,KR-OE
CQ0102L,2026-03-13,ASIA,브루나이,Trade promotion,CHOICE_KIT,Control Arm,CQ0102L,CQ0102L,,GMDAT,10,21.18,211.8,USD,B2B,SELL-IN,KR-OE
CQ0102R,2026-03-13,ASIA,브루나이,Trade promotion,CHOICE_KIT,Control Arm,CQ0102R,CQ0102R,,GMDAT,10,21.18,211.8,USD,B2B,SELL-IN,KR-OE
CR0854,2026-03-13,ASIA,브루나이,Trade promotion,CHOICE_KIT,ITR,CR0854,CR0854,,KIA,40,4.12,164.8,USD,B2B,SELL-IN,KR-OE
CR0803,2026-03-13,ASIA,브루나이,Trade promotion,CHOICE_KIT,ITR,CR0803,CR0803,,KIA,40,5.63,225.2,USD,B2B,SELL-IN,KR-OE
GV0166,2026-03-13,ASIA,브루나이,Trade promotion,CHOICE_KIT,Bushing,GV0166,GV0166,,HYUNDAI,100,0.77,77.0,USD,B2B,SELL-IN,KR-OE
GV0965,2026-03-13,ASIA,브루나이,Trade promotion,CHOICE_KIT,Bushing,GV0965,GV0965,,KIA,100,0.84,84.0,USD,B2B,SELL-IN,KR-OE
GV0088,2026-03-13,ASIA,브루나이,Trade promotion,CHOICE_KIT,Bushing,GV0088,GV0088,,HYUNDAI,100,0.65,65.0,USD,B2B,SELL-IN,KR-OE
GV0973,2026-03-13,ASIA,브루나이,Trade promotion,CHOICE_KIT,Bushing,GV0973,GV0973,,HYUNDAI,40,0.89,35.6,USD,B2B,SELL-IN,KR-OE
